sector	technology	year	region	scenario_source	metric	production	technology_share
power	renewablescap	2028	europe	demo_2020	corporate_economy	388683.131614039	0.275089356210193
power	renewablescap	2028	europe	demo_2020	target_cps	3369.85316045759	0.319168280673357
power	renewablescap	2028	europe	demo_2020	target_sds	4632.70306042516	0.393403913692089
power	renewablescap	2028	europe	demo_2020	target_sps	3746.74853677712	0.342387587469649
power	renewablescap	2029	global	demo_2020	projected	6099.84895733	0.279787920580523
power	renewablescap	2029	global	demo_2020	corporate_economy	1223135.7646837	0.12933247377776
power	renewablescap	2029	global	demo_2020	target_cps	12271.4525076541	0.19815661409769
power	renewablescap	2029	global	demo_2020	target_sds	18713.6514358156	0.297593695516878
power	renewablescap	2029	global	demo_2020	target_sps	13887.8938053381	0.222320137293689
power	renewablescap	2029	europe	demo_2020	projected	2013.01319334015	0.0654512623176911
power	renewablescap	2029	europe	demo_2020	corporate_economy	385409.739322516	0.27190608194068
power	renewablescap	2029	europe	demo_2020	target_cps	3495.36752276006	0.323858008809916
power	renewablescap	2029	europe	demo_2020	target_sds	4989.74115542568	0.408150949906266
power	renewablescap	2029	europe	demo_2020	target_sps	3939.93825328375	0.350310910930599
power	renewablescap	2030	global	demo_2020	projected	6060.4935666967	0.279723701554744
power	renewablescap	2030	global	demo_2020	corporate_economy	1187632.57033864	0.125910963767119
power	renewablescap	2030	global	demo_2020	target_cps	12660.4831631516	0.20340238454628
power	renewablescap	2030	global	demo_2020	target_sds	20134.9543495495	0.31829421791576
power	renewablescap	2030	global	demo_2020	target_sps	14501.5723172105	0.230612469564347
power	renewablescap	2030	europe	demo_2020	projected	2006.31034450214	0.0654715941622594
power	renewablescap	2030	europe	demo_2020	corporate_economy	361805.534379974	0.258135838770478
power	renewablescap	2030	europe	demo_2020	target_cps	3620.88188506254	0.328348140970544
power	renewablescap	2030	europe	demo_2020	target_sds	5346.77925042621	0.421852474088988
power	renewablescap	2030	europe	demo_2020	target_sps	4133.12796979039	0.357817217583841
power	renewablescap	2031	global	demo_2020	projected	5982.19328142465	0.275026174716255
power	renewablescap	2031	global	demo_2020	corporate_economy	1114890.13768474	0.120718697414448
power	renewablescap	2031	global	demo_2020	target_cps	13007.146494129	0.207762949335942
power	renewablescap	2031	global	demo_2020	target_sds	21557.6267828925	0.336883906450425
power	renewablescap	2031	global	demo_2020	target_sps	15096.9939372979	0.238779676795691
power	renewablescap	2031	europe	demo_2020	projected	1960.66260102539	0.0608724862001501
power	renewablescap	2031	europe	demo_2020	corporate_economy	334218.751111123	0.241872264220838
power	renewablescap	2031	europe	demo_2020	target_cps	3737.15165623607	0.332435481790477
power	renewablescap	2031	europe	demo_2020	target_sds	5725.96227226535	0.435516418951248
power	renewablescap	2031	europe	demo_2020	target_sps	4348.67086751953	0.366438692274671
power	renewablescap	2032	global	demo_2020	projected	4887.67940875259	0.24201429450514
power	renewablescap	2032	global	demo_2020	corporate_economy	990169.394498959	0.109136089325402
power	renewablescap	2032	global	demo_2020	target_cps	13353.8098251065	0.212073352557413
power	renewablescap	2032	global	demo_2020	target_sds	22980.2992162355	0.355052923264308
power	renewablescap	2032	global	demo_2020	target_sps	15692.4155573853	0.246858808916318
power	renewablescap	2032	europe	demo_2020	projected	1861.91725722363	0.0546109573210451
power	renewablescap	2032	europe	demo_2020	corporate_economy	283734.184170969	0.218869164117343
power	renewablescap	2032	europe	demo_2020	target_cps	3853.42142740959	0.336369998501488
power	renewablescap	2032	europe	demo_2020	target_sds	6105.1452941045	0.44823134907818
power	renewablescap	2032	europe	demo_2020	target_sps	4564.21376524866	0.374612327726002
power	renewablescap	2033	global	demo_2020	projected	4504.41697547084	0.224541087863304
power	renewablescap	2033	global	demo_2020	corporate_economy	956064.098901379	0.105736249990223
power	renewablescap	2033	global	demo_2020	target_cps	13700.473156084	0.21633445480791
power	renewablescap	2033	global	demo_2020	target_sds	24402.9716495785	0.372815387862758
power	renewablescap	2033	global	demo_2020	target_sps	16287.8371774727	0.254851282987585
power	renewablescap	2033	europe	demo_2020	projected	1584.70490671305	0.0466870234344752
power	renewablescap	2033	europe	demo_2020	corporate_economy	263384.548747372	0.205400740091765
power	renewablescap	2033	europe	demo_2020	target_cps	3969.69119858311	0.340160104862378
power	renewablescap	2033	europe	demo_2020	target_sds	6484.32831594365	0.460092815484127
power	renewablescap	2033	europe	demo_2020	target_sps	4779.7566629778	0.382372134855389
power	renewablescap	2034	global	demo_2020	projected	3934.88822876029	0.201674407153714
power	renewablescap	2034	global	demo_2020	corporate_economy	821268.380025037	0.0943057607290393
power	renewablescap	2034	global	demo_2020	target_cps	14047.1364870614	0.220547097110143
power	renewablescap	2034	global	demo_2020	target_sds	25825.6440829215	0.390184794862742
power	renewablescap	2034	global	demo_2020	target_sps	16883.25879756	0.262758485833766
power	renewablescap	2034	europe	demo_2020	projected	1121.10899433223	0.0313898236675307
power	renewablescap	2034	europe	demo_2020	corporate_economy	218115.006485277	0.175431229646669
power	renewablescap	2034	europe	demo_2020	target_cps	4085.96096975664	0.343813608134228
power	renewablescap	2034	europe	demo_2020	target_sds	6863.51133778279	0.471183958375068
power	renewablescap	2034	europe	demo_2020	target_sps	4995.29956070694	0.389748765688291
power	renewablescap	2035	global	demo_2020	projected	3877.06867312162	0.196474160276049
power	renewablescap	2035	global	demo_2020	corporate_economy	770724.888067721	0.0890110972503073
power	renewablescap	2035	global	demo_2020	target_cps	14393.7998180389	0.224712101465696
power	renewablescap	2035	global	demo_2020	target_sds	27248.3165162644	0.407174048184231
power	renewablescap	2035	global	demo_2020	target_sps	17478.6804176474	0.270581774844265
power	renewablescap	2035	europe	demo_2020	projected	1100.4584989988	0.0263457729720558
power	renewablescap	2035	europe	demo_2020	corporate_economy	213086.626017182	0.171214337296815
power	renewablescap	2035	europe	demo_2020	target_cps	4202.23074093016	0.347337762761509
power	renewablescap	2035	europe	demo_2020	target_sds	7242.69435962194	0.481577458775102
power	renewablescap	2035	europe	demo_2020	target_sps	5210.84245843608	0.396769918019069
power	renewablescap	2036	global	demo_2020	projected	3854.14374556967	0.196320240753501
power	renewablescap	2036	global	demo_2020	corporate_economy	759074.169903504	0.0886307858512232
power	renewablescap	2036	global	demo_2020	target_cps	14740.4631490164	0.228830271389748
power	renewablescap	2036	global	demo_2020	target_sds	28670.9889496074	0.423795493020907
power	renewablescap	2036	global	demo_2020	target_sps	17995.4255645723	0.276858948229089
power	renewablescap	2036	europe	demo_2020	projected	1114.70263175208	0.0263634709473979
power	renewablescap	2036	europe	demo_2020	corporate_economy	211504.866341747	0.169304098672998
power	renewablescap	2036	europe	demo_2020	target_cps	4318.50051210369	0.350739318450803
power	renewablescap	2036	europe	demo_2020	target_sds	7621.87738146108	0.491337133105239
power	renewablescap	2036	europe	demo_2020	target_sps	5434.45881155678	0.404112466255003
power	renewablescap	2037	global	demo_2020	projected	3768.32889926277	0.187392152074022
power	renewablescap	2037	global	demo_2020	corporate_economy	732865.880504017	0.0858439982856419
power	renewablescap	2037	global	demo_2020	target_cps	15087.1264799938	0.232902392427859
power	renewablescap	2037	global	demo_2020	target_sds	30093.6613829504	0.440060945756651
power	renewablescap	2037	global	demo_2020	target_sps	18512.1707114971	0.283058978557289
power	renewablescap	2037	europe	demo_2020	projected	1128.94676450537	0.0263807800907303
power	renewablescap	2037	europe	demo_2020	corporate_economy	209923.106666311	0.167408178222715
power	renewablescap	2037	europe	demo_2020	target_cps	4434.77028327721	0.354024563317586
power	renewablescap	2037	europe	demo_2020	target_sds	8001.06040330023	0.500519244667917
power	renewablescap	2037	europe	demo_2020	target_sps	5658.07516467749	0.411119190907527
power	renewablescap	2038	global	demo_2020	projected	3750.05778850839	0.187204862606522
power	renewablescap	2038	global	demo_2020	corporate_economy	730601.420009745	0.0860888406200962
power	renewablescap	2038	global	demo_2020	target_cps	15433.7898109713	0.236929232655506
power	renewablescap	2038	global	demo_2020	target_sds	31516.3338162934	0.455981721980187
power	renewablescap	2038	global	demo_2020	target_sps	19028.9158584219	0.289183279213493
power	renewablescap	2038	europe	demo_2020	projected	1143.19089725865	0.0263977130770216
power	renewablescap	2038	europe	demo_2020	corporate_economy	208341.346990876	0.171983734251423
power	renewablescap	2038	europe	demo_2020	target_cps	4551.04005445073	0.357199362681407
power	renewablescap	2038	europe	demo_2020	target_sds	8380.24342513938	0.509173588987918
power	renewablescap	2038	europe	demo_2020	target_sps	5881.6915177982	0.417812616058807
power	renewablescap	2039	global	demo_2020	projected	3731.786677754	0.186999839466806
power	renewablescap	2039	global	demo_2020	corporate_economy	730079.253749769	0.0865252367051886
power	renewablescap	2039	global	demo_2020	target_cps	15780.4531419488	0.24091154316106
power	renewablescap	2039	global	demo_2020	target_sds	32939.0062496363	0.471568662737445
power	renewablescap	2039	global	demo_2020	target_sps	19545.6610053468	0.295233229264614
power	renewablescap	2039	europe	demo_2020	projected	1157.43503001194	0.026414282036265
power	renewablescap	2039	europe	demo_2020	corporate_economy	206759.587315441	0.170053782235765
power	renewablescap	2039	europe	demo_2020	target_cps	4667.30982562426	0.360269194013021
power	renewablescap	2039	europe	demo_2020	target_sds	8759.42644697852	0.517344397232581
power	renewablescap	2039	europe	demo_2020	target_sps	6105.3078709189	0.424213295550918
power	renewablescap	2040	global	demo_2020	projected	3713.51556699961	0.186776247459609
power	renewablescap	2040	global	demo_2020	corporate_economy	708260.691795636	0.0841327040511844
power	renewablescap	2040	global	demo_2020	target_cps	16127.1164729263	0.244850058512814
power	renewablescap	2040	global	demo_2020	target_sds	34361.6786829793	0.48683215914963
power	renewablescap	2040	global	demo_2020	target_sps	20062.4061522716	0.301210174495133
power	renewablescap	2040	europe	demo_2020	projected	1171.67916276523	0.0264304985824562
power	renewablescap	2040	europe	demo_2020	corporate_economy	205177.827640005	0.168137895701746
power	renewablescap	2040	europe	demo_2020	target_cps	4783.57959679778	0.363239178471537
power	renewablescap	2040	europe	demo_2020	target_sds	9138.60946881767	0.525071092319484
power	renewablescap	2040	europe	demo_2020	target_sps	6328.92422403961	0.430340023803199
